,RowID,Model,Question,Answer,Question_category,Question_sub_category,Caption Notes,annotator,video_path,Prompt
3024,113.0,Veo2,Do you notice that an apple drops from one tree branch then another apple shows up again in the same place?,"Yes, several apples drop from the same location",category 2,sudden apperance,,,./new_video_folders/Veo2/1FkmQZ4uqJQYiOP88165XaYOzqGRxWZTE.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3025,113.0,Veo2,Do you think this video is taken in the real world ?,"No, it is not possible because we can see many apples come from no where",category 2,sudden apperance,,,./new_video_folders/Veo2/1FkmQZ4uqJQYiOP88165XaYOzqGRxWZTE.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3026,113.0,Veo2,How many applea are in the tree at the beginning in front of the camera? How many apples are left in the tree?,There are four at the beginning and there are only three left in the end,category 1,entity number,,,./new_video_folders/Veo2/1FkmQZ4uqJQYiOP88165XaYOzqGRxWZTE.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3027,113.0,Sora,Are there any apples falling to the ground from the tree?,"No, they all stay in the apple tree",Category 3,common sense,,,./new_video_folders/Sora/11djoPcXySRjzHtpXnM_8LKB4fymqxHci.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3028,113.0,Sora,Do you think the video is taken during winter?,"No, it is taken during summer since there will be no apple on trees during winter",Category 3,common sense,,,./new_video_folders/Sora/11djoPcXySRjzHtpXnM_8LKB4fymqxHci.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3029,113.0,Sora,Are there more than 5 apples?,"Yes, there are more than 5",Category 1,entity number,,,./new_video_folders/Sora/11djoPcXySRjzHtpXnM_8LKB4fymqxHci.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3030,113.0,pixverse,How many apples are initally hanging in the apple tree?,There are 5,category 1,entity number,,,./new_video_folders/pixverse/1meA-vY6vu_xgL4WMqkfNb0JXkthMdLBn.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3031,113.0,pixverse,"There are five apples initally in the tree, after dropping three or four apples to the ground, at the end of the video, how many apples are there in the tree?",There are still 5 apples,category 2,sudden appearance,,,./new_video_folders/pixverse/1meA-vY6vu_xgL4WMqkfNb0JXkthMdLBn.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3032,113.0,pixverse,Can you see that some apples fall into pieces when they drop to the ground?,"Yes, we can see some pieces in the video",category 1,entity existence,,,./new_video_folders/pixverse/1meA-vY6vu_xgL4WMqkfNb0JXkthMdLBn.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3033,113.0,pixverse,"if we sum the weight of all pieces of an broken apple shown on the ground, will it be equal to the weight of the orignal apple?","No, it will not because some pieces disappear in the video",category 2,sudden disappearance,,,./new_video_folders/pixverse/1meA-vY6vu_xgL4WMqkfNb0JXkthMdLBn.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3034,113.0,pixverse,Do you think the video is taken in reality?,No， it is not because some apples sudden show up fron nowhere,category 2,sudden appearance,,,./new_video_folders/pixverse/1meA-vY6vu_xgL4WMqkfNb0JXkthMdLBn.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3035,113.0,Kling,How many apples can you see in the tree?,I can see 5 apples,category 1,entity number,,,./new_video_folders/Kling/1bQL_CBT8VxMRnZteO_MxLSit5krMSpEZ.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3036,113.0,Kling,Can you see any apples are falling to the ground?,"No, no apples are doing that",category 1,entity existence,,,./new_video_folders/Kling/1bQL_CBT8VxMRnZteO_MxLSit5krMSpEZ.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3037,113.0,Kling,"At the beginning of the video, we can see 5 apples but at the end of the video we can only see four. why will this happen?",because the location of the camera changes and the fifth one is not within the field of view anymore,category 2,camera motion,,,./new_video_folders/Kling/1bQL_CBT8VxMRnZteO_MxLSit5krMSpEZ.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3038,113.0,Kling,Is the video taken during winter?,"No, there are no apples in the tree during winter",category 3,common sense,,,./new_video_folders/Kling/1bQL_CBT8VxMRnZteO_MxLSit5krMSpEZ.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3039,113.0,Cogvid,How many apples can you see in the tree?,6 apples,category 1,entity number,,,./new_video_folders/CogVideo/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3040,113.0,Cogvid,Can you see any apples are falling to the ground?,"No, there are not",category 1,entity existence,,,./new_video_folders/CogVideo/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3041,113.0,Cogvid,Can you see a very obvious dent in the middle of the bottom most apple?,"yes, there is a very wired and large dent there",category 1,entity existence,,,./new_video_folders/CogVideo/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3042,113.0,Cogvid,Do you think the largest apple in the video look normal?,It is not normal since apple's bottom looks a bit crooked—it seems strange,category 3,common sense,,,./new_video_folders/CogVideo/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3043,113.0,Lavie,How many apples ar there in the video?,there are two apples,category 1,entity existence,,,./new_video_folders/Lavie/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3044,113.0,Lavie,Can you see one apple is floating in the air in the video?,"Yes, it seems the red apple is floating in the air",category 3,common sense,,,./new_video_folders/Lavie/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3045,113.0,Lavie,Do you think the bottom of the green apple is in the right place?,"No, it should be on the bottom not in the middle",category 3,common sense,,,./new_video_folders/Lavie/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3046,113.0,Lavie,Do you think this video is taken in really?,"No, it is not. The apple cannot float in the air and apple bottom is in the wrong place",category 3,common sense,,,./new_video_folders/Lavie/111.mp4,An apple tree stands alone in the garden. There are still five apples hanging in the tree. Three apples are falling to the ground
3047,114.0,Runawaygen2,How many glasses with wine can you see in the video?,Initially There are five then there are six,category 1,entity number,,,./new_video_folders/Runawaygen2/1VJXegoL3uybCXhLoEIrvBER2vP0QtDfy.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3048,114.0,Runawaygen2,Do you think the face of the women in the middle look normal?,"No, her face is distorting",category 2,discontinuity change,,,./new_video_folders/Runawaygen2/1VJXegoL3uybCXhLoEIrvBER2vP0QtDfy.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3049,114.0,Runawaygen2,Do you think the women inthe middle with white dress turns around in the video?,"Yes, even though her face is distored, but we can see from her cloth that she turns around",category 3,common sense,,,./new_video_folders/Runawaygen2/1VJXegoL3uybCXhLoEIrvBER2vP0QtDfy.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3050,114.0,Runawaygen2,Is there a woman in blue dress in the video,"No, there is not",category 1,entity existence,,,./new_video_folders/Runawaygen2/1VJXegoL3uybCXhLoEIrvBER2vP0QtDfy.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3051,114.0,Sora,How many glasses of wine can you see in the video?,Four,category 1,entity number,,,./new_video_folders/Sora/1wqD4B8HX7AxnnFK1wuDcYMO-zrqXd3YH.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3052,114.0,Sora,Do everyone in the video have a glass of wine in their hand?,"No, a man is having two and another man have zero",category 3,common sense reasoning,,,./new_video_folders/Sora/1wqD4B8HX7AxnnFK1wuDcYMO-zrqXd3YH.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3053,114.0,Sora,Is the video taken in winter?,"Most likely not, It seems warm based on what they are wearing",category 3,common sense reasoning,,,./new_video_folders/Sora/1wqD4B8HX7AxnnFK1wuDcYMO-zrqXd3YH.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3054,114.0,Sora,How many people are clinching their glasses?,Three people are doing this,category 3,common sense reasoning,,,./new_video_folders/Sora/1wqD4B8HX7AxnnFK1wuDcYMO-zrqXd3YH.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3055,114.0,pixverse,"Throughout the video, is everyone holding a glass of wine?","No, some of them are holding a glass throughout the video. But for the rest, the glass just suddenly appears in their hand",category 2,sudden apperance,,,./new_video_folders/pixverse/1uazsbIqzYV6lOtL7014lgptSWIPPTsFZ.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3056,114.0,pixverse,How many female people are there in the video?,Four,category 1,entity existence,,,./new_video_folders/pixverse/1uazsbIqzYV6lOtL7014lgptSWIPPTsFZ.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3057,114.0,pixverse,"For the man shown on the right of the video, is he holding a glass of wine at the beginning?","No, his hand is empty at the beginning but a glass suddenly shows up in the end",category 3,sudden apperance,,,./new_video_folders/pixverse/1uazsbIqzYV6lOtL7014lgptSWIPPTsFZ.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3058,114.0,pixverse,Is the women shown in the left most holding a glass of wine throughout the video?,"No, her hand is empty at the beginning but she suddenly holds a glass in the end",category 2,sudden apperance,,,./new_video_folders/pixverse/1uazsbIqzYV6lOtL7014lgptSWIPPTsFZ.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3059,114.0,pixverse,Do you think the video is taken in reality?,"No, some glasses of wine suddenly appear from nowhere which is not possible in reality",category 2,sudden apperance,,,./new_video_folders/pixverse/1uazsbIqzYV6lOtL7014lgptSWIPPTsFZ.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3060,114.0,Cogvid,"Throughout the video, does anyone holding more than one glass of wine?","Yes, several people are holding more than one glass in the end of video",category 1,entity number,,,./new_video_folders/CogVideo/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3061,114.0,Cogvid,"Throughout the video, can you see some glasses are floating in the air?","Yes, several glasses sudden show up from nowhere",category 2,sudden apperance,,,./new_video_folders/CogVideo/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3062,114.0,Cogvid,"Throughout the video, can you see that some glass even distort when people are shaking it?","yes, that happens",category 2,inconsistent change,,,./new_video_folders/CogVideo/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3063,114.0,Cogvid,Do you think the video is taken in reality?,"No, the glass should not appear from nowhere.",category 2,sudden apperance,,,./new_video_folders/CogVideo/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3064,114.0,Cogvid,Does the man on the right most of the video have two glasses in his hand?,"No, one glass is holding by his hand but another is floating",category 3,gravity,,,./new_video_folders/CogVideo/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3065,114.0,Lavie,Please describe how the number of glasses change in the video,"at the beginning, there are two in the middle it becomes then it becomes two again",category 1,entity number,,,./new_video_folders/Lavie/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3066,114.0,Lavie,"Throughout the video, does the glass distort a lot when peoeple are shaking it?","Yes, it distorts in an unrealistic way",category 2,discontinuity of change,,,./new_video_folders/Lavie/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3067,114.0,Lavie,Do a glass of wine sudden show up and appear in the hand of the people on the right?,"Yes, a glasses sudden appear from nowhere and then disappear",category 2,sudden change,,,./new_video_folders/Lavie/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3068,114.0,Lavie,Do you think the video is taken in reality?,"No, a glass will not distort as shown in the video and it will not suddenly appear or disappear",category 3,common sense reasoning,,,./new_video_folders/Lavie/112.mp4,There are six people standing on the grass. Three of them are holding a glass of wine and they are clinching glasses for celebration.
3069,115.0,Veo2,Can you see a lunch box in the video?,"No, there is box but it is not a lunch box",category 1,entity existence,,,./new_video_folders/Veo2/1M5PS3sDA7F7x8LXR3rHLRgn2JfHwozuZ.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3070,115.0,Veo2,How many pieces of bread are there in the video?,there are three pieces,category 1,entity number,,,./new_video_folders/Veo2/1M5PS3sDA7F7x8LXR3rHLRgn2JfHwozuZ.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3071,115.0,Veo2,Is the steak in the video well-done?,"No, it looks like medium or medium rare",category 3,common sense reasoning,,,./new_video_folders/Veo2/1M5PS3sDA7F7x8LXR3rHLRgn2JfHwozuZ.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3072,115.0,Veo2,How many apples will be left in the lunch box after you eat one in it?,Only one apple,category 3,common sense reasoning,,,./new_video_folders/Veo2/1M5PS3sDA7F7x8LXR3rHLRgn2JfHwozuZ.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3073,115.0,Veo2,Are there one apple in the lunch box?,"No, there are two apples",category 1,entity number,,,./new_video_folders/Veo2/1M5PS3sDA7F7x8LXR3rHLRgn2JfHwozuZ.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3074,115.0,Sora,Is the box always open throughout the video?,"No, it is closed in the end",category 2,sudden apperance,,,./new_video_folders/Sora/1ngkgRzUU2tbEe3eDyhq6Cn3hvIRHDBDt.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3075,115.0,Sora,"Throughout the video, is food moving even without human touching?","Yes, the bread and the meat are moving even if the hand is not touching them",category 2,inconsistent move,,,./new_video_folders/Sora/1ngkgRzUU2tbEe3eDyhq6Cn3hvIRHDBDt.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3076,115.0,Sora,Can you see a lunch box lid show up suddenly in the video?,"Yes, a lid suddenly shows up in the hand",category 2,sudden apperance,,,./new_video_folders/Sora/1ngkgRzUU2tbEe3eDyhq6Cn3hvIRHDBDt.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3077,115.0,Sora,Do you think there are any steak in the lunch box?,"No, it seems that there is some meat but it does not look like steak for lunch",category 1,entity existence,,,./new_video_folders/Sora/1ngkgRzUU2tbEe3eDyhq6Cn3hvIRHDBDt.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3078,115.0,Sora,"If I eat two pieces of bread shown in video, how many pieces are left?",Only one,category 3,common sense,,,./new_video_folders/Sora/1ngkgRzUU2tbEe3eDyhq6Cn3hvIRHDBDt.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3079,115.0,Sora,"After the lunch box is closed by a lib, how many unused lids are still connected to the lunch box?",there are two,category 3,common sense,,,./new_video_folders/Sora/1ngkgRzUU2tbEe3eDyhq6Cn3hvIRHDBDt.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3080,115.0,pixverse,Is the meat in the lunch box ready to eat?,"No, it looks like raw meat",category 3,commonsense,,,./new_video_folders/pixverse/1q715JvHPk2MyxM8KKXDgJ2Syv7LIi0Jm.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3081,115.0,pixverse,"If I eat one apple and three pieces of bread, how many apples and pieces of bread are left?",there will be one apple and one piece of bread left,category 3,common sense reasoning,,,./new_video_folders/pixverse/1q715JvHPk2MyxM8KKXDgJ2Syv7LIi0Jm.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3082,115.0,pixverse,Do apples shown in the video have the same length of stem?,"No, they are different",category 3,common sense reasoning,,,./new_video_folders/pixverse/1q715JvHPk2MyxM8KKXDgJ2Syv7LIi0Jm.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3083,115.0,pixverse,Is the stem of the apple of the left shorter or longer than that of the apple on the right?,It is longer,category 3,common sense reasoning,,,./new_video_folders/pixverse/1q715JvHPk2MyxM8KKXDgJ2Syv7LIi0Jm.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3084,115.0,pixverse,Do the lunch box stay still throughout the video?,"No, someone shakes the box in the end",category 3,common sense reasoning,,,./new_video_folders/pixverse/1q715JvHPk2MyxM8KKXDgJ2Syv7LIi0Jm.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3085,115.0,Kling,Is the lunchbox open or close throughout the video?,It is closed throughout the video,category 3,common sense,,,./new_video_folders/Kling/1hQoRlOznrWsVcXO0nMWUciQN6nw41fLc.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3086,115.0,Kling,Can you see whether there are three slices of beef in the lunch box?,"No, there are not",category 1,entity number,,,./new_video_folders/Kling/1hQoRlOznrWsVcXO0nMWUciQN6nw41fLc.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3087,115.0,Kling,Do you think there are any pieces of bread in the lunch box?,"No, we cannot see any bread",category 1,entity existence,,,./new_video_folders/Kling/1hQoRlOznrWsVcXO0nMWUciQN6nw41fLc.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3088,115.0,Kling,"In the video, the thumb finger of the right hand is painted in red. What about the thumb of the left hand?",It is not painted,category 3,common sense reasoning,,,./new_video_folders/Kling/1hQoRlOznrWsVcXO0nMWUciQN6nw41fLc.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3089,115.0,Kling,Can we use microwave to heat the lunch box?,"No, we cannot it is too large and its plastic part seems not suitable for microwave",category 3,common sense reasoning,,,./new_video_folders/Kling/1hQoRlOznrWsVcXO0nMWUciQN6nw41fLc.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3090,115.0,Cogvid,"If I am hungry, can I directly each the meat in the lunch box?","No, it looks like raw beef you cannot eat directly",category 3,common sense,,,./new_video_folders/CogVideo/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3091,115.0,Cogvid,"If I eat one apple in the lunch box, can I eat another one?","No, there is only one apple in the box",category 3,common sense,,,./new_video_folders/CogVideo/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3092,115.0,Cogvid,Can I directly close the lunch box shown in the video by directly pushing the lid?,"No, you cannot because the apple is blocking the lid",category 3,common sense,,,./new_video_folders/CogVideo/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3093,115.0,Cogvid,Do you think the bread shown in the video is enough for ten hungry young man?,"No, it is not enough, there is one piece of bread",category 3,common sense,,,./new_video_folders/CogVideo/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3094,115.0,Lavie,Does any apple shown in the video have more than one calyx?,"Yes, one apple in the video has two calyx which is not nornal",category 3,common sense reasoning,,,./new_video_folders/Lavie/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3095,115.0,Lavie,"I want to eat the beef in the lunch box, can I do that ?","No, you cannot because there is no beef",category 3,common sense reasoning,,,./new_video_folders/Lavie/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3096,115.0,Lavie,"If I eat a piece of bread in the box, can I get another one from the box?","No, you cannot because there is only one piece of bread",category 3,common sense reasoning,,,./new_video_folders/Lavie/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3097,115.0,Lavie,Is the lunch box closed by lid in the end of the video?,"No, it is open all the time",category 3,common sense reasoning,,,./new_video_folders/Lavie/113.mp4,"open a lunch box. In the box, there are three slices of beef, two apples and four slices of bread"
3098,116.0,Runawaygen2,"A baby duck in the video seems to have more than two legs, is this correct?","Yes, from left to right the fourth baby duck seems to have four legs",category 3,common sense,,,./new_video_folders/Runawaygen2/1pz-6f4VS2693KVcmf94_5cQDy87LWPOn.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3099,116.0,Runawaygen2,Does any baby duck's leg suddenly increase from two to three or four in the video?,"Yes,  the number of leg of a baby duck increase from 2 to 4",category 2,sudden appearance,,,./new_video_folders/Runawaygen2/1pz-6f4VS2693KVcmf94_5cQDy87LWPOn.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3100,116.0,Runawaygen2,Does any baby duck suddenly split into two in the video?,"Yes, one baby duck suddenly splits into two",category 2,inconsistent existence,,,./new_video_folders/Runawaygen2/1pz-6f4VS2693KVcmf94_5cQDy87LWPOn.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3101,116.0,Runawaygen2,Does the number of ducks change throughout the video?,"Yes,  one baby duck suddenly splits into two In the end as a result, the number of duck increase by one",category 3,common sense,,,./new_video_folders/Runawaygen2/1pz-6f4VS2693KVcmf94_5cQDy87LWPOn.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3102,116.0,veo2,Are all ducks facing the same direction throughout the video?,"No, initially they face different directions",category 3,commonsense ,,,./new_video_folders/Veo2/1mOGr0zGwLFuYgde2kNpNNAxLIaTkdRzB.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3103,116.0,veo2,"Some ducks are eating fishes, right?","No, they are eating grass",category 3,commonsense ,,,./new_video_folders/Veo2/1mOGr0zGwLFuYgde2kNpNNAxLIaTkdRzB.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3104,116.0,veo2,How many ducks in the video are suitable for roast duck?,There are two adult duck that are suitable for roast duck,category 3,commonsense,,,./new_video_folders/Veo2/1mOGr0zGwLFuYgde2kNpNNAxLIaTkdRzB.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3105,116.0,sora,Are there any ducks whose heads change dramatically in the video?,"Yes,  the head of a duck changes from the head of an adult duck to a baby duck",category 2,sudden change,,,./new_video_folders/Sora/1ZFOdAtPIk7nJYL0HqFCVJlQ3xc_oJNGX.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3106,116.0,sora,"In the video, if we just focus on the baby ducks, from left to right,  for the second baby duck, do you think such duck exist in reality?","No, it will not beacuse its head changes dramatically",category 2,sudden change,,,./new_video_folders/Sora/1ZFOdAtPIk7nJYL0HqFCVJlQ3xc_oJNGX.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3107,116.0,sora,"Throughout the video, how many real adult ducks appear ?",Only one adult duck appears,category 1,enitty existence,,,./new_video_folders/Sora/1ZFOdAtPIk7nJYL0HqFCVJlQ3xc_oJNGX.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3108,116.0,sora,Is this video taken somewhere near the pond in reality?,"No, this video is not taken in reality",category 3 ,common sense,,,./new_video_folders/Sora/1ZFOdAtPIk7nJYL0HqFCVJlQ3xc_oJNGX.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3109,116.0,pixverse,There is a duck with two heads in the video right?,"Yes, at the beginning of video we can see that ",category 3,common sense,,,./new_video_folders/pixverse/1a_J6dkZiQSOvvKFjTTcUKeJuWM8opvQD.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3110,116.0,pixverse,"A head of a baby duck suddenly disappear in the video, is it right?","Yes,  there are two heads initially for a duck then these two heads merge into one",category 2,sudden disappearance,,,./new_video_folders/pixverse/1a_J6dkZiQSOvvKFjTTcUKeJuWM8opvQD.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3111,116.0,pixverse,Do you think two ducks merge into one duck in the video?,"Yes, two baby ducks somehow merge into only one baby duck",category 2,sudden disappearance,,,./new_video_folders/pixverse/1a_J6dkZiQSOvvKFjTTcUKeJuWM8opvQD.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3112,116.0,pixverse,Is this video taken somewhere near the pond in reality?,"No, this video is not taken in reality",category 3 ,common sense,,,./new_video_folders/pixverse/1a_J6dkZiQSOvvKFjTTcUKeJuWM8opvQD.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3113,116.0,pixverse,Does the number of baby ducks change throughout the video?,"Yes, some baby ducks disappear",category 3,common sense,,,./new_video_folders/pixverse/1a_J6dkZiQSOvvKFjTTcUKeJuWM8opvQD.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3114,116.0,Kling,Does any baby ducks vanish suddenly in the video?,"Yes, a baby duck vanish suddenly",category 2,sudden disappearance,,,./new_video_folders/Kling/1FVTyqGdCb9t1m5X0r9ANlOOLKzShaedZ.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3115,116.0,Kling,"If we want to cook roast duck, how many ducks in the video are ready for that ?",Only one is okay for roast duck,category 3 ,common sense,,,./new_video_folders/Kling/1FVTyqGdCb9t1m5X0r9ANlOOLKzShaedZ.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3116,116.0,Kling,Is this video taken somewhere near the pond in reality?,"No, this video is not taken in reality",category 3 ,common sense,,,./new_video_folders/Kling/1FVTyqGdCb9t1m5X0r9ANlOOLKzShaedZ.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3117,116.0,Kling,How many ducks disppear when they approach the pond?,Two baby ducks disappear,catgory 2,sudden disappearance,,,./new_video_folders/Kling/1FVTyqGdCb9t1m5X0r9ANlOOLKzShaedZ.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3118,116.0,Cogvid,Can you see that two ducks walk towards each other and merge into one duck?,"Yes,  we can see that",category 2,sudden disappearance,,,./new_video_folders/CogVideo/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3119,116.0,Cogvid,Is the number of ducks changing throughout the video?,"Yes, it is changing as some ducks appear and disappear",category 2,sudden disappearance,,,./new_video_folders/CogVideo/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3120,116.0,Cogvid,"A duck has four legs in the video, right?","Yes, we can observe that in the video",category 2,inconsistent change,,,./new_video_folders/CogVideo/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3121,116.0,Cogvid,Is this video taken somewhere near the pond in reality?,"No, this video is not taken in reality",category 3 ,common sense,,,./new_video_folders/CogVideo/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3122,116.0,Lavie,"We can see up to 5 ducks in the video, right?","No, we can see up to three ",category 3,common sense,,,./new_video_folders/Lavie/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3123,116.0,Lavie,"Some ducks are playing in the pond, right?","No, it seems that they are playing on grass",category 3,common sense,,,./new_video_folders/Lavie/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3124,116.0,Lavie,"Some ducks suddenly disappear like magic in the video, is it right?","Yes, they disappear for no reason",category 2,inconsistent motion,,,./new_video_folders/Lavie/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3125,116.0,Lavie,Is this video taken somewhere near the pond in reality?,"No, this video is not taken in reality",category 3 ,common sense,,,./new_video_folders/Lavie/114.mp4,nine baby ducks are following their mother duck and looking around near the pond.
3126,117.0,runawaygen2,"An iron ball hits the ground in the end of the video, right?","No, one ball is hanging and another is floating ",category 3,common sense,,,./new_video_folders/Runawaygen2/11kzMI7Z_0xTg9E4VnfS4vUSDKiJJ0B8Z.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
